Order ID,Order Date,Customer Name,Customer Age,Customer City,Product Name,Category,Quantity Sold,Unit Price,Discount Percentage,Total Sales,Profit Margin (%),Profit,Payment Method,Order Status,Return Reason
2f90d659,2022-04-17,Diamond Petersen,53,Stewartmouth,Refrigerator,Home Appliances,10,911.73,26.4,6710.33,8.93,599.23,Credit Card,Cancelled,N/A
76729e35,2023-02-21,Jared Pacheco,42,East Christinehaven,Bed,Furniture,17,2240.8,26.5,27998.8,5.31,1486.74,Bank Transfer,Cancelled,N/A
adc33ca5,2024-03-12,Kevin Lane,32,Gileshaven,Shoes,Clothing,17,1106.85,24.21,14260.99,20.02,2855.05,PayPal,Delivered,N/A
c22faeeb,2023-10-14,Kristine Jenkins,72,New Catherine,Brake Pads,Automotive,11,652.41,23.16,5514.43,11.6,639.67,Credit Card,Processing,N/A
b2092996,2024-02-14,Dale Carr,57,Rebekahtown,Smartwatch,Electronics,11,2344.31,17.46,21284.93,21.71,4620.96,Credit Card,Shipped,N/A
e6eb99a1,2022-04-19,Kathleen Mcbride,23,North Michael,Shoes,Clothing,20,178.23,28.25,2557.6,20.89,534.28,Bank Transfer,Returned,Wrong Item
c3341377,2024-12-08,Mary White,68,Lawrenceview,Jacket,Clothing,16,2011.45,12.17,28266.5,15.43,4361.52,PayPal,Shipped,N/A
6c7b8ac8,2022-07-28,Colleen Yates,39,South Joshuafurt,Engine Oil,Automotive,10,3994.98,9.07,36326.35,16.25,5903.03,PayPal,Cancelled,N/A
3bd2492c,2023-02-13,Kristina Tran,71,Hopkinsland,Bed,Furniture,4,3357.42,22.23,10444.26,15.11,1578.13,Credit Card,Shipped,N/A
b5031364,2024-01-04,Eric Allen,32,Port Laurenburgh,T-shirt,Clothing,17,3824.37,12.88,56640.45,5.15,2916.98,Bank Transfer,Processing,N/A
c3239a6b,2023-08-28,Nathan Cohen,23,Matthewchester,Bed,Furniture,12,2464.55,12.98,25735.82,23.91,6153.43,Debit Card,Shipped,N/A
78dad19d,2024-12-17,Tonya Munoz,66,Lindseyburgh,Chair,Furniture,4,4563.51,20.3,14548.47,12.91,1878.21,Cash,Shipped,N/A
e4eadb99,2023-09-22,Jennifer Johnson,36,Sharonfort,Desk,Furniture,10,1234.92,18.24,10096.71,16.4,1655.86,PayPal,Delivered,N/A
bb644b56,2024-06-22,Bruce Osborne,22,North Garychester,Laptop,Electronics,3,4970.66,4.96,14172.35,18.19,2577.95,PayPal,Processing,N/A
4854914e,2022-04-03,Kimberly Smith,34,Barnesport,Car Battery,Automotive,18,2151.4,27.19,28195.82,12.37,3487.82,Credit Card,Delivered,N/A
1dad3c71,2022-06-04,James Crosby,68,Davidmouth,T-shirt,Clothing,6,3418.42,8.12,18845.07,16.37,3084.94,PayPal,Delivered,N/A
45a05c72,2023-01-15,Tanya Rosales,29,Samanthaberg,Chair,Furniture,10,244.88,2.64,2384.15,6.58,156.88,PayPal,Shipped,N/A
e7d1d567,2023-08-20,Mark Taylor,50,Richardton,Brake Pads,Automotive,6,3543.66,21.89,16607.72,18.26,3032.57,Credit Card,Processing,N/A
97720a0f,2024-09-09,Sarah Marsh,70,Michaelton,Bed,Furniture,13,2492.71,14.09,27839.33,20.1,5595.71,PayPal,Cancelled,N/A
f0c48ce7,2023-12-18,Scott Bauer,20,Millerview,Car Battery,Automotive,20,1231.17,10.61,22010.86,10.46,2302.34,Bank Transfer,Returned,Damaged Item
6d93bb4a,2025-01-22,Jennifer Young,38,Christianhaven,T-shirt,Clothing,3,2613.83,29.95,5492.96,7.57,415.82,Credit Card,Delivered,N/A
bd163a98,2024-06-04,Brian Compton,33,Mooreborough,Refrigerator,Home Appliances,19,4730.8,27.48,65184.75,11.84,7717.87,Bank Transfer,Delivered,N/A
692d0a37,2023-11-25,Joshua Mcintyre,36,New Gabrielle,Smartphone,Electronics,19,1822.16,25.79,25692.27,14.04,3607.19,Credit Card,Shipped,N/A
7716b683,2025-02-17,Patricia Gardner,75,South Tonybury,Engine Oil,Automotive,15,2276.9,10.44,30587.87,23.62,7224.85,Cash,Cancelled,N/A
a7bb5f28,2023-09-28,Christian Graham,63,North Johnshire,Air Conditioner,Home Appliances,3,1806.23,24.68,4081.36,6.2,253.04,Credit Card,Shipped,N/A
ddcc495f,2022-05-19,Adrienne Nguyen,29,East Michaelshire,Car Cover,Automotive,7,2689.18,24.63,14187.84,11.36,1611.74,Cash,Cancelled,N/A
20c3e8f4,2024-04-03,Heather Cole,39,Laurenshire,Brake Pads,Automotive,17,56.35,18.54,780.35,20.63,160.99,PayPal,Cancelled,N/A
b59d9b47,2022-11-21,Jordan Hughes,33,Joshuamouth,Laptop,Electronics,12,4215.74,12.89,44067.97,21.9,9650.89,Credit Card,Shipped,N/A
c28010d9,2022-09-14,John Newton,59,Seanburgh,Monitor,Electronics,12,1562.89,23.71,14307.95,7.78,1113.16,Cash,Processing,N/A
11ea4fc7,2022-09-25,John Thomas,52,Johnmouth,Monitor,Electronics,17,57.38,21.19,768.76,20.57,158.13,Cash,Returned,Damaged Item
ba7295d9,2023-03-27,Janice Campbell,41,Cochranfurt,Dining Table,Furniture,1,2594.07,6.86,2416.12,8.89,214.79,Debit Card,Shipped,N/A
27c0509d,2023-08-04,Jacqueline Webb,45,Christinaville,Jeans,Clothing,16,4520.75,29.63,50900.03,14.78,7523.02,Cash,Delivered,N/A
bd6dce1f,2025-02-20,Teresa Morris,26,Jonesmouth,Brake Pads,Automotive,6,69.52,24.55,314.72,6.81,21.43,Cash,Processing,N/A
fba6fbe7,2023-04-07,Nathan Atkins,57,Jasonview,Microwave,Home Appliances,2,2614.7,14.25,4484.21,13.68,613.44,PayPal,Cancelled,N/A
5a26f52d,2024-10-24,Kimberly Russell,28,Veronicastad,Shoes,Clothing,8,4792.17,28.09,27568.4,12.37,3410.21,Bank Transfer,Delivered,N/A
f82fb87b,2022-04-21,Miss Kathy Wilson,60,North Jasonfurt,Smartphone,Electronics,10,4768.29,21.52,37421.54,15.07,5639.43,Cash,Processing,N/A
295eb3ae,2024-09-22,Anthony Elliott,19,West Yvettetown,T-shirt,Clothing,13,4235.99,7.17,51119.5,5.19,2653.1,Credit Card,Cancelled,N/A
c4836757,2024-07-02,Bryan Lee,49,Davidmouth,Air Conditioner,Home Appliances,8,849.86,13.6,5874.23,12.85,754.84,Credit Card,Shipped,N/A
355dad28,2023-11-30,David Daniels,74,Lake Brianberg,Bed,Furniture,15,658.52,1.54,9725.68,15.64,1521.1,Bank Transfer,Cancelled,N/A
300850ff,2025-01-16,Emily Mendoza,61,Lake Michelleborough,Smartphone,Electronics,17,211.35,25.82,2665.25,13.89,370.2,Cash,Delivered,N/A
ccac3241,2025-03-14,Gloria Salas,72,West Jill,Jacket,Clothing,2,604.23,26.27,891.0,24.72,220.26,Debit Card,Cancelled,N/A
06483c80,2023-04-29,Erin Bailey,67,Cassandramouth,Smartwatch,Electronics,20,2682.72,7.5,49630.32,22.15,10993.12,Bank Transfer,Delivered,N/A
5b11c4b2,2025-02-07,Dalton Holmes,45,Melvinland,Microwave,Home Appliances,17,2047.94,27.42,25268.71,23.65,5976.05,PayPal,Processing,N/A
5e944e86,2023-08-12,Mark Garcia,21,Cherryshire,Car Battery,Automotive,7,4748.58,17.81,27320.01,21.05,5750.86,Bank Transfer,Returned,Damaged Item
aa175ddd,2022-12-05,Erica Moore,25,Port Maryburgh,Car Cover,Automotive,18,838.21,26.12,11146.85,23.48,2617.28,Credit Card,Shipped,N/A
d9a5d4d9,2023-08-04,Brian Conner,60,Merrittside,Car Battery,Automotive,18,1290.14,11.38,20579.8,10.84,2230.85,Credit Card,Processing,N/A
7d900415,2022-09-26,Kevin Smith,26,Alexandermouth,Air Conditioner,Home Appliances,15,1424.71,19.89,17120.03,22.63,3874.26,Debit Card,Delivered,N/A
3cd03987,2024-04-30,Daniel Cook,44,East Manuelview,Chair,Furniture,2,4481.86,9.85,8080.79,14.26,1152.32,Debit Card,Shipped,N/A
2ff348bc,2023-09-14,Glenn Edwards,56,Katieburgh,Tablet,Electronics,9,4584.7,5.31,39071.27,16.48,6438.95,PayPal,Delivered,N/A
5c7baa22,2022-04-09,Robert Johnson,56,Lake Brittany,Chair,Furniture,6,4057.06,8.59,22251.35,10.69,2378.67,Bank Transfer,Delivered,N/A
a9d727a7,2023-12-05,Carla Smith,52,Ellenfort,Monitor,Electronics,2,4436.62,25.64,6598.14,23.84,1573.0,Cash,Shipped,N/A
cd3b8302,2023-09-19,Tyler Wallace,32,Lake Tina,Monitor,Electronics,9,4986.55,10.84,40014.07,6.57,2628.92,Debit Card,Processing,N/A
02a185c1,2022-09-19,Randy Holt,63,East Nicolechester,Car Battery,Automotive,5,4296.54,4.23,20573.98,8.71,1791.99,PayPal,Delivered,N/A
a0ee9a14,2024-04-11,Russell Franco,74,New Andrewton,Air Conditioner,Home Appliances,2,4590.34,1.63,9031.03,11.36,1025.93,Credit Card,Processing,N/A
e46e6e26,2022-06-23,Christopher Krueger,30,Gabrielborough,Washing Machine,Home Appliances,7,1267.48,23.24,6810.42,5.53,376.62,Debit Card,Cancelled,N/A
9f5268de,2024-10-22,Sarah Davis,74,Port Rebekah,T-shirt,Clothing,1,4806.96,24.13,3647.04,13.12,478.49,Debit Card,Shipped,N/A
3764c4bf,2022-07-12,Colleen Burgess,40,Rebeccashire,Smartwatch,Electronics,5,3958.36,8.86,18038.25,16.1,2904.16,Cash,Processing,N/A
f8289619,2023-04-04,Rebecca Salinas,62,West David,Car Cover,Automotive,6,580.29,7.4,3224.09,11.78,379.8,Cash,Processing,N/A
de4c5b17,2023-07-01,David Zamora,24,Markshire,Chair,Furniture,10,3203.98,13.94,27573.45,18.89,5208.62,PayPal,Delivered,N/A
8ce9400d,2023-07-03,Rachel Solomon,37,Port Toddfort,Smartphone,Electronics,2,4250.62,27.3,6180.4,7.25,448.08,Credit Card,Returned,Damaged Item
60f77932,2023-10-29,Felicia Bowman,40,South Lisa,Smartwatch,Electronics,8,2515.66,9.19,18275.77,21.8,3984.12,PayPal,Delivered,N/A
7bc95849,2022-10-07,Alejandra Johnson,71,Lake Charles,T-shirt,Clothing,20,3235.62,29.05,45913.45,10.07,4623.48,PayPal,Processing,N/A
76a27969,2023-03-23,Brittany Randolph MD,68,Guzmanborough,Shoes,Clothing,16,1436.41,18.35,18765.26,18.24,3422.78,Cash,Processing,N/A
3379d1aa,2022-09-22,Ronald Lewis,40,Justinburgh,Brake Pads,Automotive,11,885.36,28.0,7012.05,17.53,1229.21,Bank Transfer,Returned,Wrong Item
3773b135,2022-09-27,Jonathan Moss,66,Tracytown,Dress,Clothing,8,2413.13,23.37,14793.45,12.59,1862.5,Debit Card,Returned,Damaged Item
6c59349f,2022-08-01,Jason Hawkins,66,Thomasshire,Smartwatch,Electronics,9,3211.26,2.73,28112.33,24.44,6870.65,Bank Transfer,Shipped,N/A
ac1e7c2a,2025-01-30,Edwin Hernandez,47,Hudsonberg,Air Conditioner,Home Appliances,20,2717.65,26.2,40112.51,18.04,7236.3,Cash,Cancelled,N/A
15273160,2024-02-29,Julian Hernandez,65,Marthaview,Dining Table,Furniture,5,2299.41,3.16,11133.74,6.21,691.41,Bank Transfer,Processing,N/A
c24cd048,2023-01-12,Maria Sanford,71,Timothyview,Microwave,Home Appliances,2,1437.57,13.32,2492.17,20.85,519.62,Debit Card,Returned,Wrong Item
0f07c76e,2023-04-16,James Hubbard,25,Gregoryborough,Dress,Clothing,17,1454.08,28.31,17721.31,13.91,2465.03,Bank Transfer,Processing,N/A
e4441c74,2023-09-29,Bonnie Schroeder,70,Ramosport,Tablet,Electronics,10,41.9,25.08,313.91,10.39,32.62,PayPal,Returned,Defective Product
3dbec69e,2023-06-05,Matthew Jackson,23,West Jennifer,Vacuum Cleaner,Home Appliances,14,1038.51,13.89,12519.65,9.84,1231.93,Debit Card,Delivered,N/A
bd662345,2025-02-01,Steven Thomas,51,Natashamouth,Desk,Furniture,14,4048.14,2.84,55064.42,13.56,7466.74,PayPal,Shipped,N/A
97ef9bae,2024-08-23,Patrick Hayes,37,Port Anthony,Smartwatch,Electronics,1,4763.71,4.61,4544.1,24.43,1110.12,PayPal,Delivered,N/A
1edfa631,2023-10-05,George Reynolds,60,Carpenterfort,Washing Machine,Home Appliances,18,1469.57,1.05,26174.51,7.17,1876.71,PayPal,Cancelled,N/A
d1895b5a,2024-11-15,Charles Ortiz,29,Joseshire,Dress,Clothing,1,4883.74,23.23,3749.25,19.62,735.6,PayPal,Returned,Wrong Item
0e6b58e7,2024-11-28,Michael Nicholson,54,Jessestad,Dress,Clothing,11,1893.01,10.74,18586.71,22.38,4159.71,Debit Card,Cancelled,N/A
2051d7ff,2024-04-06,Brandi Bender,25,Port Tony,Jacket,Clothing,13,170.46,18.61,1803.59,18.18,327.89,Cash,Shipped,N/A
00307659,2022-04-05,Michael Joyce,53,Lake Matthew,Dining Table,Furniture,4,4520.46,11.58,15987.96,20.12,3216.78,Cash,Shipped,N/A
ee7d297b,2024-02-01,Ryan Gay,25,New Austinshire,Tablet,Electronics,4,585.93,29.11,1661.46,24.86,413.04,Credit Card,Cancelled,N/A
9be84db0,2023-11-04,Trevor Mcclure,65,West Taramouth,Engine Oil,Automotive,14,473.98,6.77,6186.48,6.77,418.82,Bank Transfer,Delivered,N/A
1f1160ef,2022-11-20,Earl Rivera,46,Vincentside,Tablet,Electronics,20,2614.22,10.67,46705.65,12.37,5777.49,Bank Transfer,Delivered,N/A
842d6ca7,2024-01-13,Alicia Williamson,35,New Ericaberg,Car Battery,Automotive,1,4812.68,29.74,3381.39,14.47,489.29,Debit Card,Shipped,N/A
8a15bd23,2023-07-13,Heather Little,35,Murphymouth,Car Battery,Automotive,15,1507.2,5.9,21274.13,12.67,2695.43,Cash,Processing,N/A
e6429bfd,2023-06-03,Sean Johnson,61,West Valerieville,Laptop,Electronics,20,3742.34,11.05,66576.23,7.47,4973.24,Credit Card,Shipped,N/A
7423c1d9,2022-04-17,Amy Nelson,67,Jenkinsshire,Desk,Furniture,2,3429.9,21.91,5356.82,8.14,436.05,PayPal,Cancelled,N/A
d185b8e5,2022-06-18,Justin Trujillo,69,West Melinda,Vacuum Cleaner,Home Appliances,12,3583.9,27.63,31124.02,21.46,6679.21,Bank Transfer,Delivered,N/A
9916d26e,2022-03-22,Victoria Macdonald,65,West Joshua,Car Cover,Automotive,9,3918.09,22.28,27406.26,19.7,5399.03,Cash,Returned,Damaged Item
d84096af,2023-03-05,Jacob Gutierrez,29,Aprilview,T-shirt,Clothing,20,1182.3,22.21,18394.22,5.58,1026.4,Bank Transfer,Delivered,N/A
5ea8bb66,2024-10-10,Elizabeth Dixon,50,Port Justinville,Chair,Furniture,1,590.76,5.61,557.62,5.21,29.05,PayPal,Cancelled,N/A
d3d0b9fc,2022-06-13,Timothy Arnold,59,North Nicolehaven,Vacuum Cleaner,Home Appliances,10,3907.34,14.77,33302.26,9.16,3050.49,PayPal,Cancelled,N/A
e504a536,2024-01-09,Matthew Montgomery,70,New Rachelborough,Air Conditioner,Home Appliances,8,3950.16,22.7,24427.79,11.28,2755.45,Cash,Processing,N/A
2e674732,2023-02-15,Cristian Crawford,22,Michelebury,Smartwatch,Electronics,6,3926.68,10.3,21133.39,8.07,1705.46,Cash,Returned,Damaged Item
0040cebe,2022-09-05,Michael Love,71,West Ashley,Microwave,Home Appliances,4,2577.28,27.6,7463.8,21.07,1572.62,PayPal,Delivered,N/A
907c1f12,2022-07-12,Mark Clark,75,Julieshire,Laptop,Electronics,12,1562.23,27.01,13683.26,11.56,1581.78,Debit Card,Processing,N/A
81d2760c,2022-08-10,Larry Kirk,22,New Charlestown,Bed,Furniture,8,1349.25,11.15,9590.47,15.19,1456.79,Cash,Returned,Damaged Item
90cb0a32,2024-12-28,Michael Wilson,56,East Jamesview,Washing Machine,Home Appliances,10,4326.43,8.46,39604.14,12.24,4847.55,Credit Card,Cancelled,N/A
d013b262,2023-02-07,Megan Allison,23,South Lisahaven,T-shirt,Clothing,1,3534.32,18.88,2867.04,22.47,644.22,PayPal,Returned,Customer Changed Mind
023d8716,2023-07-27,Kerry Hill,47,West Ivanhaven,Desk,Furniture,8,257.34,23.69,1571.01,23.89,375.31,Debit Card,Processing,N/A
36e4cdab,2025-01-08,Douglas Horn,56,New Joshuastad,Car Cover,Automotive,7,199.65,6.73,1303.49,20.44,266.43,PayPal,Shipped,N/A
95fe349c,2022-11-22,Robert Clark,60,East Jeanneland,Sofa,Furniture,20,1972.04,17.04,32720.09,13.82,4521.92,Bank Transfer,Returned,Wrong Item
bd82fb52,2024-09-21,Jerry Pineda,66,Port Johnfort,Jeans,Clothing,16,387.6,14.21,5320.35,10.01,532.57,Cash,Delivered,N/A
fc3b98b9,2024-07-07,Sandra Koch,26,Patricialand,Monitor,Electronics,7,2163.95,13.85,13049.7,15.35,2003.13,Credit Card,Delivered,N/A
59735673,2024-01-16,Sydney Harrison,28,Hansonhaven,Chair,Furniture,20,4896.71,16.16,82108.03,8.92,7324.04,Credit Card,Shipped,N/A
663aac68,2024-06-22,Peter Johnson,75,New Ericafort,Car Battery,Automotive,14,2378.24,14.78,28374.31,17.81,5053.46,Debit Card,Processing,N/A
7a7c7f83,2023-09-04,Christopher Clark,73,North Jade,Engine Oil,Automotive,1,3324.88,17.21,2752.67,5.82,160.21,Debit Card,Delivered,N/A
d1c48172,2022-07-13,Matthew Simpson,46,Jonesburgh,Jeans,Clothing,13,1205.43,5.36,14830.65,13.46,1996.21,Debit Card,Processing,N/A
b9a5eb10,2023-09-08,Richard Watson,73,New Jonathan,Air Conditioner,Home Appliances,10,2774.77,19.01,22472.86,19.95,4483.34,Bank Transfer,Cancelled,N/A
b5db023e,2022-06-08,Miss Susan Richard,70,West Yvetteland,Air Conditioner,Home Appliances,8,894.31,10.96,6370.35,23.73,1511.68,Cash,Delivered,N/A
f0e9c3b5,2024-03-24,John Whitney,59,West Jefferyburgh,Brake Pads,Automotive,18,1181.98,17.37,17580.06,20.24,3558.2,Credit Card,Processing,N/A
b98466d3,2024-06-09,Sydney Haley,65,South Margaret,Sofa,Furniture,12,4317.77,2.7,50414.28,20.83,10501.29,Debit Card,Cancelled,N/A
bc1866b9,2022-10-12,Evan Hunter,64,East Patrickstad,Desk,Furniture,12,2478.22,25.89,22039.31,18.94,4174.25,Credit Card,Cancelled,N/A
afa5b237,2024-05-01,Kimberly Cherry,61,Port Kathleenstad,Laptop,Electronics,19,1063.86,13.15,17555.29,14.65,2571.85,Bank Transfer,Delivered,N/A
ce48a6ad,2024-09-22,Sophia Carlson,40,West Williamtown,Vacuum Cleaner,Home Appliances,6,3408.04,0.86,20272.39,11.17,2264.43,Credit Card,Cancelled,N/A
c19373a0,2023-11-03,Dakota Hall,44,North Aaron,Car Battery,Automotive,5,3692.3,24.57,13925.51,17.05,2374.3,PayPal,Processing,N/A
72163ff9,2024-08-02,Justin Tapia,64,Geraldborough,Brake Pads,Automotive,6,4895.58,12.21,25786.98,19.74,5090.35,Debit Card,Returned,Customer Changed Mind
ae745a86,2022-07-28,Jimmy Hayes,33,North Gabrielafurt,Dining Table,Furniture,11,2524.5,26.77,20335.6,15.44,3139.82,Bank Transfer,Delivered,N/A
718cc6ee,2022-04-26,Melissa Lozano,38,East Mark,Car Battery,Automotive,20,1216.94,14.33,20851.05,19.55,4076.38,Debit Card,Returned,Damaged Item
ab36b8c3,2023-09-15,Johnny Norton,61,Mccannside,Monitor,Electronics,5,235.29,3.91,1130.45,10.97,124.01,PayPal,Cancelled,N/A
bfd163f5,2024-06-06,Veronica Silva,26,New Kenneth,Washing Machine,Home Appliances,2,4628.63,10.01,8330.61,12.7,1057.99,Credit Card,Returned,Damaged Item
b7a15b0b,2022-12-24,Amy Jordan,71,Frazierfurt,Vacuum Cleaner,Home Appliances,11,3774.47,13.67,35843.5,23.71,8498.49,Cash,Cancelled,N/A
87f6ae12,2025-01-11,Randall Ritter,49,Joshuashire,Jacket,Clothing,13,492.14,10.36,5735.01,8.03,460.52,PayPal,Shipped,N/A
b091c4b6,2025-02-27,Sarah Delgado,62,Port James,Smartwatch,Electronics,3,1205.46,0.77,3588.53,5.75,206.34,Cash,Delivered,N/A
e3204775,2024-06-05,Stephanie Hartman,29,Jasonland,Brake Pads,Automotive,7,1394.16,10.2,8763.69,5.22,457.46,Debit Card,Shipped,N/A
1e46de4f,2023-10-22,Shane Jones,49,Guerrerotown,Air Conditioner,Home Appliances,1,4195.78,3.84,4034.66,15.0,605.2,Cash,Processing,N/A
a06c839f,2023-05-04,Michelle Sosa,56,Pricemouth,Chair,Furniture,12,2417.97,24.93,21782.04,9.8,2134.64,Bank Transfer,Processing,N/A
9582843f,2022-12-15,Dr. Daniel Garrett,21,West Sherry,Jacket,Clothing,16,4669.03,11.95,65777.29,13.85,9110.15,Credit Card,Shipped,N/A
3b56b6f8,2023-09-07,Shane Nichols,34,North Stephen,Shoes,Clothing,17,1755.6,19.99,23879.14,9.54,2278.07,Credit Card,Delivered,N/A
4a51afc7,2024-05-06,John Cook,42,Jennifermouth,Microwave,Home Appliances,1,3552.1,26.6,2607.24,10.78,281.06,Debit Card,Returned,Wrong Item
7cde48dd,2023-07-06,Terri Murray,53,West Steveport,Air Conditioner,Home Appliances,2,4842.09,12.54,8469.78,8.85,749.58,Cash,Processing,N/A
fb94cefb,2024-06-13,Jacqueline Fisher,23,Larrychester,Shoes,Clothing,1,765.74,8.16,703.26,16.88,118.71,Debit Card,Cancelled,N/A
f1f12949,2023-08-23,Teresa Fisher,51,Port Elizabethhaven,Microwave,Home Appliances,3,2795.35,9.6,7580.99,14.33,1086.36,PayPal,Cancelled,N/A
9c90ce9f,2023-11-18,Tina Dunn,46,South Sarah,Engine Oil,Automotive,13,460.76,21.66,4692.47,13.4,628.79,Debit Card,Cancelled,N/A
c37c9758,2024-05-25,Kenneth Gonzalez,46,Port Saraton,Jacket,Clothing,9,1621.02,26.87,10669.07,15.35,1637.7,Cash,Processing,N/A
8804f002,2025-02-10,Tanya Christensen,51,Greenburgh,Car Battery,Automotive,1,1744.02,25.98,1290.92,21.41,276.39,Bank Transfer,Processing,N/A
75a1ccb8,2022-04-06,Mrs. Chelsea Walters,62,New Kyle,Tablet,Electronics,6,273.17,7.72,1512.49,7.64,115.55,Debit Card,Delivered,N/A
6f75f789,2022-05-23,Sara Silva,35,Meghanport,Tablet,Electronics,19,1981.27,7.11,34967.63,6.78,2370.81,PayPal,Processing,N/A
b4c32dc6,2024-03-05,David Alexander,45,New Mark,Dining Table,Furniture,8,762.08,27.33,4430.43,16.38,725.7,PayPal,Delivered,N/A
5fa43e8c,2024-06-20,Virginia Henry,43,Mcclainfurt,Brake Pads,Automotive,8,1298.51,27.77,7503.31,12.04,903.4,Cash,Shipped,N/A
557044e0,2023-12-25,Kenneth Hill,46,East Sheena,Tablet,Electronics,8,4516.23,15.48,30536.94,13.2,4030.88,Debit Card,Shipped,N/A
78c07cca,2023-02-19,Emma Travis,33,North Michael,Chair,Furniture,15,2349.59,5.69,33238.47,11.24,3736.0,Credit Card,Delivered,N/A
2b78d570,2024-10-20,Caitlin Griffith,60,Port Jenniferfurt,Car Cover,Automotive,5,4010.1,22.81,15476.98,20.1,3110.87,Debit Card,Returned,Damaged Item
bb97704e,2023-07-12,Kathy Brown,67,New Michael,Tablet,Electronics,2,1380.64,15.82,2324.45,9.19,213.62,Credit Card,Processing,N/A
7eaeb57d,2022-09-22,Shawn Rowe,24,Franklinbury,Tires,Automotive,19,1346.8,15.24,21689.41,23.44,5084.0,Debit Card,Cancelled,N/A
507095d7,2022-12-03,Michael Walker IV,44,Lake Amy,Smartwatch,Electronics,7,2983.95,13.72,18021.86,8.26,1488.61,PayPal,Delivered,N/A
0474a4da,2023-02-14,Evelyn Spears,74,West Kaylatown,Sofa,Furniture,12,2050.74,13.93,21180.86,14.79,3132.65,Debit Card,Delivered,N/A
af119d24,2024-05-11,James Bender,38,Port Deannafurt,Chair,Furniture,15,3873.58,26.01,42990.93,12.44,5348.07,PayPal,Shipped,N/A
9f6f28b5,2022-08-13,Ricardo Spencer,32,Lake Michael,Smartwatch,Electronics,6,496.29,12.59,2602.84,18.8,489.33,PayPal,Cancelled,N/A
0b35fcbc,2023-01-21,Kevin Johnson,65,South Stephanie,Tires,Automotive,14,76.16,9.42,965.8,22.27,215.08,Credit Card,Delivered,N/A
3f808dc7,2023-03-16,Amy Hill,65,New Scottville,Tires,Automotive,16,3399.07,21.83,42512.85,9.25,3932.44,Cash,Shipped,N/A
2926b886,2024-07-15,Christine Hawkins,24,Figueroamouth,Jacket,Clothing,8,1781.36,2.32,13920.26,18.01,2507.04,Cash,Delivered,N/A
72deb176,2022-08-21,Angel Jones,48,North Catherinefurt,Microwave,Home Appliances,4,1348.0,27.44,3912.44,5.86,229.27,Debit Card,Processing,N/A
6b16d690,2023-01-17,Leroy Avery,68,Danabury,Microwave,Home Appliances,3,885.41,16.76,2211.05,21.11,466.75,Credit Card,Shipped,N/A
d9434e6a,2024-02-12,Craig Porter,64,South Shaun,Chair,Furniture,18,2213.43,9.18,36184.27,10.68,3864.48,PayPal,Shipped,N/A
a78abaf0,2022-06-07,Sara Richards,75,Josephshire,Smartwatch,Electronics,1,2770.11,27.88,1997.8,16.4,327.64,PayPal,Delivered,N/A
d3e9daf4,2023-08-11,Morgan Gordon,68,Fordview,Jeans,Clothing,7,1372.52,14.88,8178.02,14.0,1144.92,Credit Card,Processing,N/A
0d191a50,2023-10-02,Tiffany Pierce,26,Emilyville,Dining Table,Furniture,18,1961.8,7.96,32501.53,18.74,6090.79,Debit Card,Delivered,N/A
91f01469,2024-04-27,Julie Ingram,22,Stephenshire,Car Cover,Automotive,14,3673.2,7.42,47609.08,21.7,10331.17,PayPal,Returned,Damaged Item
81a13456,2023-05-13,Daniel Kim,58,New Luistown,Smartwatch,Electronics,12,961.34,14.19,9899.11,18.18,1799.66,PayPal,Cancelled,N/A
f96521d4,2024-10-03,Timothy Sanders,47,Traciview,Shoes,Clothing,11,406.56,6.08,4200.25,13.17,553.17,Debit Card,Processing,N/A
1dd3a5bd,2025-03-03,Cassandra Graves,36,New Jeffrey,Jacket,Clothing,9,4179.28,25.36,28074.73,23.03,6465.61,PayPal,Shipped,N/A
6d4c2146,2025-02-06,Mark Cummings,60,Taylormouth,Tablet,Electronics,14,3172.74,12.99,38648.42,9.65,3729.57,Bank Transfer,Processing,N/A
a0544b02,2024-06-15,Shane Morris,19,Kurtport,Bed,Furniture,16,4253.51,2.77,66171.0,19.28,12757.77,Bank Transfer,Returned,Defective Product
8bcf9fb5,2022-03-27,James Mora,32,New Christopherhaven,Vacuum Cleaner,Home Appliances,12,1200.78,12.07,12670.15,6.02,762.74,Debit Card,Delivered,N/A
41b24553,2022-04-08,Jeanette Lozano,42,Kevinfurt,Dining Table,Furniture,5,4569.11,19.96,18285.58,12.37,2261.93,PayPal,Processing,N/A
f560e509,2024-12-18,Dennis Tucker,46,Bradleyburgh,Car Battery,Automotive,15,3800.08,19.38,45954.37,7.34,3373.05,Debit Card,Shipped,N/A
f2f59668,2024-08-28,Jessica Freeman,28,Bellmouth,Desk,Furniture,2,1009.68,16.26,1691.01,17.86,302.01,Credit Card,Shipped,N/A
c1e7dcb3,2022-05-12,Joshua Moore,41,Zacharyville,T-shirt,Clothing,5,3339.87,29.99,11691.21,12.35,1443.86,Credit Card,Cancelled,N/A
f0a8ae07,2024-04-28,Russell Olson,57,Roberthaven,Tires,Automotive,19,863.79,11.35,14549.25,12.82,1865.21,Bank Transfer,Cancelled,N/A
0f6f3538,2022-11-17,Rebecca Herrera,59,Lake Elizabethville,Jacket,Clothing,2,1438.02,5.6,2714.98,22.78,618.47,Debit Card,Returned,Customer Changed Mind
